Structure [idcode]	pKa	temp	method	type	group	basicOrAcidic	Row-ID	Neighbor Similarity OrgFunctions 96%	Neighbor Count	Neighbor	Neighbor Analysis X	Neighbor Analysis Y	t-SNE X	t-SNE Y	t-SNE Z	InChIKey	Total Molweight	Molweight	Monoisotopic Mass	cLogP	cLogS	H-Acceptors	H-Donors	Total Surface Area	Relative PSA	Polar Surface Area	Druglikeness	LE from pKa	LLE from pKa	LELP from pKa	Mutagenic	Tumorigenic	Reproductive Effective	Irritant	Nasty Functions	Shape Index	Molecular Flexibility	Molecular Complexity	Fragments	Non-H Atoms	Non-C/H Atoms	Metal-Atoms	Electronegative Atoms	Stereo Centers	Rotatable Bonds	Rings Closures	Small Rings	Aromatic Rings	Aromatic Atoms	sp3-Atoms	Symmetric atoms	Amides	Amines	Alkyl-Amines	Aromatic Amines	Aromatic Nitrogens	Basic Nitrogens	Acidic Oxygens	Stereo Configuration	Gini Selectivity Score	
deTD`Ad@aIe[jz@HX@@	3.96	25	potentiometric	a1/apparent	COOH	acidic	1402	1	1	1436	0.9449147	-0.10441328	2.022197165801641	0.5263490816855254	-22.617807837304152	RSFDFESMVAIVKO-UHFFFAOYSA-N	154.189	154.189	154.008850	1.0857	-2.735	2	1	113.22	0.43058	76.1	-4.0506	1.1527	7.3166	0.94188	none	none	none	none		0.6	0.3819	0.65917	1	10	3	0	3	0	1	1	1	1	6	2	0	0	0	0	0	0	0	1		0.93991	
deTD`Ad@aJUulJejZ@@	4.45	25		a1/thermodynamic		acidic	1403	1; 1; 1; 1	4	4198; 2799; 2796; 1406	0.62841684	-0.48750278	-16.438465261573295	-1.0259316548298525	-7.177555980665407	YUSDDNTYMDWOCY-UHFFFAOYSA-N	156.205	156.205	156.024500	1.3816	-1.764	2	1	120.82	0.38487	65.54	-1.1457	1.1457	6.97	1.2059	none	none	none	none		0.7	0.63478	0.57807	1	10	3	0	3	0	3	1	1	1	5	3	0	0	0	0	0	0	0	1		0.94998	
deTD`Ad@aJYwljfZZ@@	4.19	25	potentiometric	a/apparent		acidic	1404	1; 1; 1; 1; 1; 1; 1	7	4195; 2800; 2798; 2797; 2791; 23; 24	-0.054955125	0.57018495	-13.269357807091414	-0.7551313137507275	-12.343659408633654	WGPALAIKGVKNGT-UHFFFAOYSA-N	156.205	156.205	156.024500	1.7708	-2.142	2	1	119.32	0.38971	65.54	1.5912	1.1493	6.607	1.5407	low	none	none	none		0.7	0.53202	0.69315	1	10	3	0	3	0	2	1	1	1	5	3	0	0	0	0	0	0	0	1		0.94573	
deTD`Ad@aJY}ljfVZBJ`	4.25	25		a1/thermodynamic		acidic	1405		0		0.4195718	-0.8092018	-6.773598066389351	-0.8766392400287714	-14.639963968098932	KKMZQOIASVGJQE-UHFFFAOYSA-N	154.189	154.189	154.008850	1.3405	-2.009	2	1	119.8	0.38815	65.54	2.4629	1.1485	7.0311	1.1672	none	none	none	none		0.7	0.3248	0.57807	1	10	3	0	3	0	2	1	1	1	5	1	0	0	0	0	0	0	0	1		0.95113	
deTD`Ad@aJY}ljfZZ@@	4.34	25		a1/thermodynamic		acidic	1406	1; 1; 1; 1	4	4198; 2799; 2796; 1403	0.61801964	-0.5080103	-17.74840726318639	-9.157889509990191	-4.8121283102722465	MJPVYTKZYZPIQA-UHFFFAOYSA-N	156.205	156.205	156.024500	1.4638	-1.874	2	1	120.82	0.38487	65.54	0.38314	1.1472	6.8987	1.2759	none	none	none	none		0.7	0.67303	0.57807	1	10	3	0	3	0	3	1	1	1	5	3	0	0	0	0	0	0	0	1		0.95219	
deTD`AdHaIe[ZZ@Bd@@	7.4	25	mean from 2	a1/apparent		acidic	1407	1; 1; 1	3	1435; 1420; 1410	0.2582958	-0.87638396	-14.921207723736215	-2.06820656950275	-20.912821851418336	FUGKCSRLAQKUHG-UHFFFAOYSA-N	156.568	156.568	155.997807	1.8532	-2.38	2	1	114.57	0.22816	37.3	-3.9606	1.1154	6.2776	1.6614	none	none	none	none		0.6	0.30699	0.67346	1	10	3	0	3	0	1	1	1	1	6	1	0	0	0	0	0	0	0	0		0.95091	
deTD`AdHaIe[jz@HX@@	3.8	24	mean from 12	a1/apparent	COOH	acidic	1408	1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1	11	4221; 4220; 4206; 4205; 4204; 4203; 4202; 4201; 4186; 1431; 1409	-0.084337525	-0.37675682	2.5765535467254943	-2.697472003768247	-25.44275961992038	LULAYUGMBFYYEX-UHFFFAOYSA-N	156.568	156.568	155.997807	1.7507	-2.365	2	1	112.78	0.23178	37.3	-1.6821	1.1552	6.6695	1.5156	high	high	none	none		0.6	0.3819	0.65917	1	10	3	0	3	0	1	1	1	1	6	1	0	0	0	0	0	0	0	1		0.95721	
deTD`AdHaIe]jZ@BX@@	3.98	23	mean from 11	a1/apparent		acidic	1409	1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1	11	4221; 4220; 4206; 4205; 4204; 4203; 4202; 4201; 4186; 1431; 1408	-0.045032617	-0.38212508	1.9607452708447382	-2.6597461044498134	-24.82165438412113	XRHGYUZYPHTUJZ-UHFFFAOYSA-N	156.568	156.568	155.997807	1.7507	-2.365	2	1	112.78	0.23178	37.3	-1.6821	1.1524	6.6494	1.5192	high	none	high	high		0.7	0.3819	0.6271	1	10	3	0	3	0	1	1	1	1	6	1	2	0	0	0	0	0	0	1		0.95666	
deTD`AdHaIfUVz@`X@@	6.6	25	spectrophotometric	a1/apparent		acidic	1410	1; 1; 1	3	1435; 1420; 1407	0.22087413	-0.8836997	-14.910318709391355	-2.0730218318673033	-20.941498686940935	ZMOMCILMBYEGLD-UHFFFAOYSA-N	156.568	156.568	155.997807	1.8532	-2.38	2	1	114.57	0.22816	37.3	-3.9606	1.1223	6.3273	1.6513	high	none	none	none		0.7	0.30699	0.68024	1	10	3	0	3	0	1	1	1	1	6	1	0	0	0	0	0	0	0	0		0.95095	
deTD`AdIAIe[jz@HX@@	3.9	16	mean from 2	a1/thermodynamic	COOH	acidic	1411	1; 1	2	1432; 1412	0.54561573	-0.5422649	2.0386810428374256	0.5753543670300187	-22.674205856269694	MXNBDFWNYRNIBH-UHFFFAOYSA-N	140.113	140.113	140.027358	1.2455	-1.943	2	1	103.71	0.25205	37.3	-3.1842	1.1536	7.1634	1.0797	none	none	none	none		0.6	0.3819	0.65917	1	10	3	0	3	0	1	1	1	1	6	1	0	0	0	0	0	0	0	1		0.94328	
deTD`AdIAIe]jZ@BX@@	4.16	25	potentiometric	b1/apparent	COOH	acidic	1412	1; 1	2	1432; 1411	0.5755744	-0.51809597	-0.5123012326855747	-1.2555576225553073	-21.257631053216727	BBYDXOIZLAWGSL-UHFFFAOYSA-N	140.113	140.113	140.027358	1.2455	-1.943	2	1	103.71	0.25205	37.3	-3.1842	1.1498	7.1354	1.0833	none	none	none	none		0.7	0.3819	0.6271	1	10	3	0	3	0	1	1	1	1	6	1	2	0	0	0	0	0	0	1		0.94354	
deTD`AdJqIe[jz@HX@@	3.83	25	mean from 2	a1/apparent	COOH	acidic	1413	1; 1; 1; 1; 1; 1; 1; 1; 1	9	4223; 4222; 4209; 4210; 4207; 4208; 4187; 1433; 1414	-0.6714264	-0.2921124	2.0456269830694036	0.48847156084430476	-22.61891835615201	KVBWBCRPWVKFQT-UHFFFAOYSA-N	248.015	248.015	247.933428	1.5818	-2.645	2	1	123.64	0.21142	37.3	-0.91701	1.1547	6.835	1.3699	none	none	none	none		0.6	0.3819	0.65917	1	10	3	0	3	0	1	1	1	1	6	1	0	0	0	0	0	0	0	1		0.94986	
deTD`AdJqIe]jZ@BX@@	3.99	25	mean from 2	b1/apparent	COOH	acidic	1414	1; 1; 1; 1; 1; 1; 1; 1; 1	9	4223; 4222; 4209; 4210; 4207; 4208; 4187; 1433; 1413	-0.65292853	-0.24190788	-0.4925147192986669	-1.2521731350293772	-21.251052191055944	GHICCUXQJBDNRN-UHFFFAOYSA-N	248.015	248.015	247.933428	1.5818	-2.645	2	1	123.64	0.21142	37.3	-0.91701	1.1522	6.8172	1.3728	none	none	none	none		0.7	0.3819	0.6271	1	10	3	0	3	0	1	1	1	1	6	1	2	0	0	0	0	0	0	1		0.95	
deTD`AdLQIeUVzeiZ@@	6.32	25	potentiometric	a/apparent		acidic	1415	1; 1	2	4214; 3500	0.8541819	0.09536461	-11.285547753041858	1.3851788475098696	-13.830067018986064	DAHLUZDNJJOKGS-UHFFFAOYSA-N	201.019	201.019	199.947291	0.9099	-2.152	2	1	118.65	0.22031	37.3	-4.2793	1.1248	7.2894	0.80891	none	none	none	none		0.6	0.25041	0.65917	1	10	3	0	3	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0		0.95645	
deTD`AdLQIe[ZZ@Bd@@	7.4	25	potentiometric	a/apparent		acidic	1416		0		-0.34979507	-0.9092732	-15.01856485042752	-2.247507704068103	-20.85924368133461	MKKSTJKBKNCMRV-UHFFFAOYSA-N	201.019	201.019	199.947291	1.9724	-2.478	2	1	117.78	0.22194	37.3	-5.9307	1.1154	6.1584	1.7683	none	none	none	none		0.6	0.30699	0.67346	1	10	3	0	3	0	1	1	1	1	6	1	0	0	0	0	0	0	0	0		0.97057	
deTD`AdLQIe[jz@HX@@	3.79	22	mean from 5	a1/apparent		acidic	1417	1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1	11	4225; 4224; 4217; 4216; 4215; 4213; 4212; 4211; 4188; 1434; 1418	-0.331162	0.021608867	2.0455693527374437	0.48853333663512055	-22.61904996129209	VOIZNVUXCQLQHS-UHFFFAOYSA-N	201.019	201.019	199.947291	1.8699	-2.463	2	1	115.99	0.22536	37.3	-3.6342	1.1553	6.5515	1.6185	none	none	none	none		0.6	0.3819	0.65917	1	10	3	0	3	0	1	1	1	1	6	1	0	0	0	0	0	0	0	1		0.95349	
deTD`AdLQIe]jZ@BX@@	3.99	20	mean from 3	a1/apparent		acidic	1418	1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1	11	4225; 4224; 4217; 4216; 4215; 4213; 4212; 4211; 4188; 1434; 1417	-0.36802354	0.018651407	-0.49148677797861706	-1.250517844528866	-21.229799259391896	TUXYZHVUPGXXQG-UHFFFAOYSA-N	201.019	201.019	199.947291	1.8699	-2.463	2	1	115.99	0.22536	37.3	-3.6342	1.1522	6.5291	1.6228	none	none	low	high		0.7	0.3819	0.6271	1	10	3	0	3	0	1	1	1	1	6	1	2	0	0	0	0	0	0	1		0.95366	
deTD`BDLQIf]vzB@h@@	8.62	29	mean from 2	a1/apparent		acidic	1419	1	1	1421	0.28528485	0.86491066	4.9201066687116075	10.626812060097155	-21.94414349543656	LTMSUXSPKZRMAB-UHFFFAOYSA-N	203.035	203.035	201.962941	1.9691	-2.172	2	1	120.5	0.1917	29.46	-3.7844	1.1064	6.0954	1.7798	none	none	none	none		0.7	0.26123	0.67346	1	10	3	0	3	0	1	1	1	1	6	3	0	0	0	0	0	0	0	0		0.93568	
deTD`BdHcHhhmBwPPD`@@	6.61	25	spectrophotometric	a1/apparent		acidic	1420	1; 1; 1	3	1435; 1407; 1410	0.24139865	-0.890603	-14.935776245053246	-2.061651219260178	-20.898689525157828	DOHOPUBZLWVZMZ-UHFFFAOYSA-N	156.568	156.568	155.997807	1.8532	-2.38	2	1	114.57	0.22816	37.3	-3.9606	1.1222	6.3266	1.6514	none	none	none	none		0.6	0.30699	0.6993	1	10	3	0	3	0	1	1	1	1	6	1	0	0	0	0	0	0	0	0		0.95092	
deTD`BdLQIfUVFBBH@@	9.09	29	mean from 2	a1/apparent		acidic	1421	1	1	1419	0.26181105	0.8691828	4.899110334470179	10.653282586064089	-21.856101481714447	NOJOUQQJSGRBMN-UHFFFAOYSA-N	203.035	203.035	201.962941	1.9691	-2.172	2	1	120.5	0.1917	29.46	-3.7844	1.1032	6.0723	1.7849	none	low	none	none		0.7	0.26123	0.68024	1	10	3	0	3	0	1	1	1	1	6	3	0	0	0	0	0	0	0	0		0.9356	
deTD`BdLQIf]~FZef@@	4.9	20		a/apparent		acidic	1422		0		-0.84382427	0.49947935	-6.977732425595485	0.6224742406606045	-14.477231583339274	WPLOAOXHEXJGRP-UHFFFAOYSA-N	201.019	201.019	199.947291	0.9099	-2.152	2	1	118.65	0.22031	37.3	-4.4622	1.14	7.3999	0.79815	none	none	none	none		0.6	0.30049	0.65917	1	10	3	0	3	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0		0.95687	
deTD`BxLQIf^QfZei@@	5.96	25	potentiometric	a/apparent		acidic	1423		0		-0.8907865	-0.24539989	-11.279276537738541	1.9746324689432904	-13.59470553868923	ZWZVMMDEDBKUEC-UHFFFAOYSA-N	201.019	201.019	199.947291	0.9099	-2.152	2	1	118.65	0.22031	37.3	-4.3731	1.1283	7.3149	0.80641	none	none	none	none	3-halo-enone	0.5	0.201	0.6868	1	10	3	0	3	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0		0.95975	
deTD`HD@aJnuneh@`@@	8.75	25	potentiometric	a/apparent		acidic	1424	1	1	1430	-0.9672958	0.04297288	7.392589322434358	7.926426914632271	-10.027137366387418	OYNNQCLNVVBBLP-UHFFFAOYSA-N	156.205	156.205	156.024500	0.8195	-0.911	2	1	114.59	0.31259	56.51	-1.3542	1.1055	7.2385	0.74132	none	none	none	none		0.6	0.32586	0.61821	1	10	3	0	3	1	1	1	1	1	6	3	0	0	0	0	0	0	0	0	unknown chirality	0.93022	
deTD`HP@cIHUDdLmP@@@@	1.86	20	mean from 2	a1/apparent	SOOH	acidic	1425		0		0.6634239	0.09183906	-2.0047221633714414	3.346814344421137	6.162229675012455	CRDZVLPQCKYXEP-UHFFFAOYSA-N	156.205	156.205	156.024500	-0.1929	-1.957	2	1	116.09	0.30855	56.51	-3.2565	1.1977	8.9234	-0.16106	none	none	none	none		0.7	0.50125	0.52781	1	10	3	0	3	1	2	1	1	1	6	3	2	0	0	0	0	0	0	0	unknown chirality	0.93434	
deTD`HP@cIHXdmpm@A@@@	1.82	25	mean from 2	apparent		acidic	1426	1; 1	2	2792; 1427	0.067278326	0.46631548	10.17289509907789	1.6468178513280665	-10.648061954816905	UURLQDPXVNNPDU-UHFFFAOYSA-N	156.205	156.205	156.024500	-0.0383	-1.795	2	1	114.59	0.31259	56.51	-2.1344	1.199	8.7782	-0.031943	none	none	none	none		0.7	0.32586	0.57807	1	10	3	0	3	1	1	1	1	1	6	3	2	0	0	0	0	0	0	0	unknown chirality	0.93937	
deTD`HP@cIHXhdLm@P@@@	1.47			apparent		acidic	1427	1; 1	2	2792; 1426	0.051887196	0.4503949	12.654979229391252	-0.1972241536733056	-15.504525042285776	LABSFDJWCNAMGR-UHFFFAOYSA-N	156.205	156.205	156.024500	-0.0383	-1.795	2	1	114.59	0.31259	56.51	-2.1344	1.2117	8.871	-0.031608	none	none	none	none		0.6	0.32586	0.65162	1	10	3	0	3	1	1	1	1	1	6	3	0	0	0	0	0	0	0	0	unknown chirality	0.9424	
deTD`HPDSIHXdipm@A@@@	4.8	25	potentiometric	apparent		acidic	1428	1; 1; 1	3	2794; 2793; 1429	0.55159175	-0.024991477	14.432397133359645	0.17292501260399817	-10.136587284450098	RHEXIQOKFREVJO-UHFFFAOYSA-N	203.099	203.099	203.968950	0.1894	-1.795	2	1	104.91	0.24917	37.3	-7.5195	1.1412	8.1294	0.16596	high	none	none	none	unwanted atom	0.6	0.32586	0.61821	1	10	3	0	3	0	1	1	1	1	6	2	0	0	0	0	0	0	0	0		0.94227	
deTD`HPDSIHXdmpm@A@@@	4.88	25	potentiometric	apparent		acidic	1429	1; 1; 1	3	2794; 2793; 1428	0.5199709	-0.0028496587	10.197046553986354	1.7439338002905191	-10.572125496125041	JFVKYVZJYVJLSP-UHFFFAOYSA-N	203.099	203.099	203.968950	0.1894	-1.795	2	1	104.91	0.24917	37.3	-7.5195	1.1402	8.1222	0.1661	high	none	none	none	unwanted atom	0.7	0.32586	0.57807	1	10	3	0	3	0	1	1	1	1	6	2	2	0	0	0	0	0	0	0		0.94194	
deTD`Hd@aJnu~Eh@H@@	8.28	25	potentiometric	a/apparent		acidic	1430	1	1	1424	-0.9697641	0.02185298	10.114683516549897	3.899559255971346	-10.278659987268046	QJDGKBQXRSMGTJ-UHFFFAOYSA-N	156.205	156.205	156.024500	0.8195	-0.911	2	1	114.59	0.31259	56.51	-1.3542	1.1087	7.2625	0.73912	none	none	none	none		0.7	0.32586	0.57807	1	10	3	0	3	1	1	1	1	1	6	3	2	0	0	0	0	0	0	0	unknown chirality	0.93009	
deTD`NDHaIfVVfBA`@@	2.95	25	mean from 11	a1/apparent	      H(+)	acidic	1431	1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1	11	4221; 4220; 4206; 4205; 4204; 4203; 4202; 4201; 4186; 1408; 1409	-0.046523195	-0.3631192	3.861526774338422	-3.612901490928338	-25.942893707021927	IKCLCGXPQILATA-UHFFFAOYSA-N	156.568	156.568	155.997807	1.7507	-2.365	2	1	112.78	0.23178	37.3	-1.6821	1.1702	6.7795	1.496	high	high	high	high		0.6	0.3819	0.6868	1	10	3	0	3	0	1	1	1	1	6	1	0	0	0	0	0	0	0	1		0.95751	
deTD`NDIAIfVVfBA`@@	3.6	25		a1/apparent	      H(+)	acidic	1432	1; 1	2	1411; 1412	0.5530089	-0.5216839	4.637729740276922	-5.561701641871652	-22.14271941972012	NSTREUWFTAOOKS-UHFFFAOYSA-N	140.113	140.113	140.027358	1.2455	-1.943	2	1	103.71	0.25205	37.3	-3.1842	1.1584	7.1982	1.0752	none	none	none	none		0.6	0.3819	0.6868	1	10	3	0	3	0	1	1	1	1	6	1	0	0	0	0	0	0	0	1		0.94595	
deTD`NDJqIfVVfBA`@@	2.93	25	spectrophotometric	a/apparent		acidic	1433	1; 1; 1; 1; 1; 1; 1; 1; 1	9	4223; 4222; 4209; 4210; 4207; 4208; 4187; 1413; 1414	-0.6760147	-0.26963317	4.642443664386781	-5.556624725521025	-22.113991285320434	CJNZAXGUTKBIHP-UHFFFAOYSA-N	248.015	248.015	247.933428	1.5818	-2.645	2	1	123.64	0.21142	37.3	-0.91701	1.1706	6.9513	1.3512	none	none	none	none		0.6	0.3819	0.6868	1	10	3	0	3	0	1	1	1	1	6	1	0	0	0	0	0	0	0	1		0.95131	
deTD`NDLQIfVVfBA`@@	2.93	21	mean from 3	a1/apparent	      H(+)	acidic	1434	1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1	11	4225; 4224; 4217; 4216; 4215; 4213; 4212; 4211; 4188; 1417; 1418	-0.3443005	-0.013632296	4.642573446691971	-5.551398130145644	-22.102916392186405	XRXMNWGCKISMOH-UHFFFAOYSA-N	201.019	201.019	199.947291	1.8699	-2.463	2	1	115.99	0.22536	37.3	-3.6342	1.1706	6.6632	1.5973	none	none	none	none		0.6	0.3819	0.6868	1	10	3	0	3	0	1	1	1	1	6	1	0	0	0	0	0	0	0	1		0.95495	
deTD`NdHaIfVVF@bD@@	8.26	25	mean from 2	a1/apparent		acidic	1435	1; 1; 1	3	1407; 1410; 1420	0.23817357	-0.87045544	-14.945720014106097	-2.0550220231725698	-20.911744661637666	MVTWVXYIKIVAOJ-UHFFFAOYSA-N	156.568	156.568	155.997807	1.8532	-2.38	2	1	114.57	0.22816	37.3	-3.9606	1.1089	6.2298	1.6712	none	none	none	none		0.6	0.30699	0.70527	1	10	3	0	3	0	1	1	1	1	6	1	0	0	0	0	0	0	0	0		0.95092	
deTDbND@`^RYeei``X@@	7.6	25	spectrophotometric	a2/apparent		acidic	1436	1	1	1402	0.9498181	-0.124041766	4.657969405917442	-5.602916291415245	-22.09681149186804	NBOMNTLFRHMDEZ-UHFFFAOYSA-M	153.181	153.181	153.001025	-0.9903	-2.735	2	0	114.4	0.43645	78.93	-3.7308	1.1139	9.1095	-0.88907	none	none	none	none		0.6	0.3819	0.6868	1	10	3	0	3	0	1	1	1	1	6	2	0	0	0	0	0	0	0	1		0.94348	
deTH@@RYV^f`@j@@	10.1	25	spectrophotometric	a/apparent		acidic	1437	1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1	37	7777; 7776; 4840; 4621; 4232; 4231; 4230; 4228; 4226; 4227; 3746; 3744; 3502; 3501; 2812; 2809; 2808; 2807; 2805; 2804; 1954; 1953; 30; 31; 32; 561; 562; 563; 564; 565; 566; 567; 568; 569; 1441; 1439; 1440	-0.13740009	0.43612787	0.8946063123954183	14.55894087319443	-14.92889216001763	XTCHLXABLZQNNN-UHFFFAOYSA-N	136.193	136.193	136.088815	2.4173	-2.167	1	1	117.89	0.11112	20.23	-2.4802	1.0969	5.5784	2.2037	none	none	none	none		0.6	0.26123	0.63561	1	10	1	0	1	0	1	1	1	1	6	4	0	0	0	0	0	0	0	0		0.94579	
deTH@@RYemn`HJ@@	10.64	24	mean from 2	a/thermodynamic		acidic	1439	1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1	37	7777; 7776; 4840; 4621; 4232; 4231; 4230; 4228; 4226; 4227; 3746; 3744; 3502; 3501; 2812; 2809; 2808; 2807; 2805; 2804; 1954; 1953; 30; 31; 32; 561; 562; 563; 564; 565; 566; 567; 568; 569; 1441; 1437; 1440	-0.15806541	0.45355445	9.486562514032926	10.057773317147404	-18.6126659523494	OGRAOKJKVGDSFR-UHFFFAOYSA-N	136.193	136.193	136.088815	2.3456	-2.352	1	1	116.39	0.11255	20.23	-2.315	1.0938	5.6275	2.1444	high	none	none	high		0.6	0	0.69315	1	10	1	0	1	0	0	1	1	1	6	4	0	0	0	0	0	0	0	0		0.94701	
deTH@@RYeun`HJ@@	10.55	25		apparent		acidic	1440	1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1	37	7777; 7776; 4840; 4621; 4232; 4231; 4230; 4228; 4226; 4227; 3746; 3744; 3502; 3501; 2812; 2809; 2808; 2807; 2805; 2804; 1954; 1953; 30; 31; 32; 561; 562; 563; 564; 565; 566; 567; 568; 569; 1441; 1437; 1439	-0.17040303	0.41574726	9.618964494551468	10.034970715173422	-18.62380983651162	VXSCPERJHPWROZ-UHFFFAOYSA-N	136.193	136.193	136.088815	2.3456	-2.352	1	1	116.39	0.11255	20.23	-2.315	1.0943	5.6311	2.1434	high	low	none	low		0.6	0	0.70527	1	10	1	0	1	0	0	1	1	1	6	4	0	0	0	0	0	0	0	0		0.94702	
deTH@@rJJJJlLADP@@	10.9	23	mean from 5	a1/apparent	OH	acidic	1441	1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1	37	7777; 7776; 4840; 4621; 4232; 4231; 4230; 4228; 4226; 4227; 3746; 3744; 3502; 3501; 2812; 2809; 2808; 2807; 2805; 2804; 1954; 1953; 30; 31; 32; 561; 562; 563; 564; 565; 566; 567; 568; 569; 1437; 1439; 1440	-0.21197142	0.49437043	8.726138244614553	10.056095368393779	-18.791786827531205	BPRYUXCVCCNUFE-UHFFFAOYSA-N	136.193	136.193	136.088815	2.3456	-2.352	1	1	116.39	0.11255	20.23	-2.315	1.0924	5.617	2.1473	none	none	none	high		0.6	0	0.65917	1	10	1	0	1	0	0	1	1	1	6	4	3	0	0	0	0	0	0	0		0.94661	
deTHPBBHfHRYgen``J@@	7.85	25	mean from 2	apparent		acidic	1442	1; 1; 1; 1; 1; 1; 1	7	3503; 2820; 2817; 2816; 2814; 2813; 572	-0.022449685	-0.40866268	-7.669094529356781	16.02050933804368	-17.326112325219178	WJQZZLQMLJPKQH-UHFFFAOYSA-N	177.030	177.030	175.979569	2.8698	-3.136	1	1	122.71	0.10676	20.23	-2.0981	1.1119	5.2353	2.5809	none	high	high	high		0.6	0	0.7167	1	10	3	0	3	0	0	1	1	1	6	2	0	0	0	0	0	0	0	0		0.94962	
deTHPBBlzlRYgea``b@@	6.0		spectrophotometric	a/apparent		acidic	1443		0		-0.6670617	0.51521057	8.26602717729622	10.08509294956287	-19.16035211171837	YLNIUGKLFHIHRA-UHFFFAOYSA-N	359.924	359.924	359.850811	2.532	-3.696	1	1	144.43	0.090701	20.23	-1.0799	1.1279	5.6898	2.2448	none	none	none	low		0.6	0	0.70527	1	10	3	0	3	0	0	1	1	1	6	2	3	0	0	0	0	0	0	0		0.93615	
deTHPBCDgDRYgen``J@@	7.6	25	potentiometric	apparent		acidic	1444	1; 1; 1	3	2818; 2819; 2815	-0.75049895	-0.16464807	8.547787474558765	10.055194314228135	-18.719844224473206	XMKVPKGYUXVWEB-UHFFFAOYSA-N	265.932	265.932	263.878537	3.1082	-3.332	1	1	129.13	0.10145	20.23	-4.105	1.1139	5.011	2.7905	none	none	high	none		0.6	0	0.7167	1	10	3	0	3	0	0	1	1	1	6	2	0	0	0	0	0	0	0	0		0.9441	
deTH`A@HRYWZf`@f@@	5.33	25	spectrophotometric	a1/thermodynamic	S-H	acidic	1445		0		-0.5282331	0.8181356	7.344597534063831	14.943993129680681	-6.888208111386952	QNGBRPMOFJSFMF-UHFFFAOYSA-N	152.217	152.217	152.029585	1.4718	-3.406	1	0	119.13	0.29925	55.87	-4.1455	1.135	6.8015	1.2967	none	none	none	none		0.7	0.3819	0.6271	1	10	2	0	2	0	1	1	1	1	6	2	2	0	0	0	0	0	0	0		0.94029	
deTH`ABHRYWZf`@f@@	18.08	25		a1/apparent		acidic	1446		0		0.39971116	-0.8939218	7.395042414766875	15.055489856159834	-6.761632508595846	BUZYGTVTZYSBCU-UHFFFAOYSA-N	154.596	154.596	154.018542	2.1368	-3.036	1	0	118.69	0.10987	17.07	-1.777	1.0622	5.606	2.0116	none	none	none	none		0.7	0.3819	0.6271	1	10	2	0	2	0	1	1	1	1	6	1	2	0	0	0	0	0	0	0		0.9401	
deTH`ABPRYWZf`@f@@	18.46	25		a1/apparent		acidic	1447		0		-0.7448335	0.52770454	7.342997777491634	14.966440755838253	-6.8894123376738765	ZDPAWHACYDRYIW-UHFFFAOYSA-N	138.141	138.141	138.048093	1.6316	-2.614	1	0	109.62	0.11896	17.07	-3.2842	1.061	6.1022	1.5378	none	none	none	none		0.7	0.3819	0.6271	1	10	2	0	2	0	1	1	1	1	6	1	2	0	0	0	0	0	0	0		0.94301	
deTH`ACDRYWZf`@f@@	18.04	25		a1/apparent		acidic	1448		0		-0.68947184	0.7108843	7.3417473316743065	14.945652530001254	-6.900639354006877	WYECURVXVYPVAT-UHFFFAOYSA-N	199.047	199.047	197.968026	2.256	-3.134	1	0	121.9	0.10697	17.07	-3.7342	1.0624	5.4878	2.1236	none	none	none	none		0.7	0.3819	0.6271	1	10	2	0	2	0	1	1	1	1	6	1	2	0	0	0	0	0	0	0		0.9384	
deTH`D@HR[e_af@B@@	2.59	22	spectrophotometric	a1/apparent	COSH	acidic	1449	1; 1	2	2826; 1450	-0.4763509	0.77932656	1.6539110479225898	5.168929298992636	-14.642538313737262	PJHWTWHVCOZCPU-UHFFFAOYSA-N	152.217	152.217	152.029585	1.6302	-3.562	1	0	119.13	0.29925	55.87	-5.2746	1.178	6.9565	1.3839	none	none	none	high		0.7	0.3819	0.57807	1	10	2	0	2	0	1	1	1	1	6	2	2	0	0	0	0	0	0	0		0.94452	
